TIME,year,month,T#AT#apples_golden,T#CZ#apples_golden,T#ES#apples_golden,T#FR#apples_golden,T#IT#apples_golden,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
2020-11-02,2020,11,,77.59,87.09,,79.05,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-11-09,2020,11,,77.47,87.62,,78.79,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-11-16,2020,11,,76.78,87.71,,78.26,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-11-23,2020,11,,76.06,87.11,,78.26,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-11-30,2020,11,,75.47,86.47,,78.26,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-12-07,2020,12,,74.65,85.17,,78.26,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-12-14,2020,12,,74.39,84.4,,78.26,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-12-21,2020,12,,,86.69,113.64,78.26,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-12-28,2020,12,,,86.02,113.07,78.26,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2021-01-04,2021,1,,,85.08,112.93,78.26,,,,,,,,,,,,
2021-01-11,2021,1,,,84.6,113.57,78.26,,,,,,,,,,,,
2021-01-18,2021,1,,,84.42,113.86,78.26,,,,,,,,,,,,
2021-01-25,2021,1,,,84.7,114.43,78.26,1.71,1.01,1.81,1.14,1.63,1.2,49175.51,34509.4,49422.2,41746.35,28986.88,95132.35
2021-02-01,2021,2,,,84.41,115.21,78.26,1.95,1.3,2.23,1.31,2.12,1.59,50067.14,35156.02,50090.39,42388.0,29487.53,97422.17
2021-02-08,2021,2,,,81.89,116.21,78.26,2.2,1.59,2.65,1.48,2.61,1.97,50958.77,35802.64,50758.57,43029.66,29988.17,99711.98
2021-02-15,2021,2,84.49,68.32,82.36,117.21,78.26,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-02-22,2021,2,83.98,67.01,82.9,117.71,78.26,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-03-01,2021,3,84.7,65.69,82.86,117.29,78.26,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-03-08,2021,3,85.04,65.33,82.65,117.93,78.26,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-03-15,2021,3,83.63,64.75,82.29,119.07,78.26,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-03-22,2021,3,81.33,64.28,81.98,120.07,78.26,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-03-29,2021,3,78.85,63.51,81.8,120.93,78.26,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-04-05,2021,4,77.48,62.78,81.4,121.79,78.26,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-04-12,2021,4,76.9,62.42,81.13,123.57,78.26,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-04-19,2021,4,75.43,62.04,81.33,125.86,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-04-26,2021,4,75.62,61.83,81.48,127.79,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-05-03,2021,5,76.58,62.01,82.92,129.0,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-05-10,2021,5,78.17,61.83,85.97,130.07,78.96,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-05-17,2021,5,80.3,62.27,,131.07,79.19,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-05-24,2021,5,80.58,62.74,,132.07,79.41,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-05-31,2021,5,81.6,63.59,94.41,132.57,79.63,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-06-07,2021,6,81.47,64.38,95.34,133.14,79.63,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-06-14,2021,6,79.77,64.97,95.98,133.57,79.63,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-06-21,2021,6,80.25,65.36,95.42,134.14,79.63,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-06-28,2021,6,79.83,65.93,93.8,134.86,79.82,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-07-05,2021,7,79.3,66.18,91.77,135.57,79.6,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-07-12,2021,7,79.79,67.11,89.8,,79.37,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-07-19,2021,7,78.98,,88.79,,79.15,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-07-26,2021,7,78.05,,88.73,,78.93,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-08-02,2021,8,77.75,,89.16,,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-08-09,2021,8,75.15,,89.33,,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-08-16,2021,8,74.26,,89.17,,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-08-23,2021,8,73.96,,88.72,,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-08-30,2021,8,72.05,,88.84,,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-09-06,2021,9,69.81,,89.61,,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-09-13,2021,9,70.66,,89.37,,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-09-20,2021,9,70.45,,88.39,,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-09-27,2021,9,72.68,,87.52,,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-10-04,2021,10,73.34,,87.09,,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-10-11,2021,10,73.67,,87.19,135.46,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-10-18,2021,10,74.87,,86.21,132.57,81.29,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-10-25,2021,10,77.36,,84.56,130.79,82.7,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-11-01,2021,11,78.68,67.64,82.93,129.36,84.1,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-11-08,2021,11,78.8,67.8,81.96,127.64,83.56,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-11-15,2021,11,78.81,67.24,80.94,125.93,83.56,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-11-22,2021,11,78.71,66.57,79.41,124.5,84.2,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-11-29,2021,11,80.6,66.47,76.91,123.21,84.85,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-12-06,2021,12,81.2,66.69,75.39,121.57,84.85,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-12-13,2021,12,79.98,66.66,74.02,120.14,84.22,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-12-20,2021,12,,66.57,72.18,118.71,83.6,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-12-27,2021,12,,,70.36,117.57,82.97,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2022-01-03,2022,1,,,69.04,116.29,82.34,,,,,,,,,,,,
2022-01-10,2022,1,,,67.9,115.07,81.71,,,,,,,,,,,,
2022-01-17,2022,1,,,67.64,113.5,81.09,,,,,,,,,,,,
2022-01-24,2022,1,,,67.0,112.64,80.46,6.53,5.49,5.24,3.69,6.12,5.47,50751.21,35493.35,49878.89,42079.85,30023.52,103134.08
2022-01-31,2022,1,,,66.28,111.93,80.28,7.55,6.39,5.79,4.2,6.88,6.25,50476.42,35254.38,49491.92,41681.98,29907.19,103417.15
2022-02-07,2022,2,74.72,,67.13,111.36,80.11,8.58,7.3,6.33,4.71,7.63,7.03,50201.62,35015.4,49104.96,41284.12,29790.87,103700.22
2022-02-14,2022,2,73.44,66.86,67.77,110.64,79.93,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-02-21,2022,2,72.39,66.7,67.94,109.79,79.76,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-02-28,2022,2,73.01,66.04,67.54,109.57,79.49,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-03-07,2022,3,74.15,65.52,67.0,109.71,78.96,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-03-14,2022,3,76.7,65.95,66.09,109.86,78.44,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-03-21,2022,3,76.8,65.81,64.94,110.21,77.88,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-03-28,2022,3,76.17,65.63,63.9,110.71,77.33,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-04-04,2022,4,76.74,65.51,63.27,111.07,76.78,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-04-11,2022,4,75.8,65.68,62.9,111.93,76.03,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-04-18,2022,4,77.6,66.31,62.88,112.5,75.37,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-04-25,2022,4,78.01,66.78,62.66,113.07,74.97,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-05-02,2022,5,73.64,66.58,63.57,113.64,74.55,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-05-09,2022,5,72.94,66.49,65.63,113.86,74.34,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-05-16,2022,5,73.69,65.77,68.15,113.93,73.9,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-05-23,2022,5,72.77,65.04,70.84,114.57,73.46,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-05-30,2022,5,71.56,63.48,72.56,115.0,73.22,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-06-06,2022,6,68.14,,73.82,115.57,72.48,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-06-13,2022,6,65.33,,75.6,116.29,71.75,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-06-20,2022,6,66.19,,77.51,117.14,71.04,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-06-27,2022,6,66.66,,77.86,118.0,69.93,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-07-04,2022,7,67.2,,78.32,,69.05,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-07-11,2022,7,67.35,,77.6,,68.05,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-07-18,2022,7,66.38,,77.96,,67.06,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-07-25,2022,7,65.28,,78.67,,66.55,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-08-01,2022,8,66.84,,79.14,,66.05,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-08-08,2022,8,66.74,,77.45,,65.54,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-08-15,2022,8,66.6,,77.0,,65.43,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-08-22,2022,8,65.73,,75.73,,65.32,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-08-29,2022,8,66.77,,75.64,,63.85,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-09-05,2022,9,68.14,,75.42,,63.33,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-09-12,2022,9,68.47,,75.55,,63.75,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-09-19,2022,9,66.47,,74.95,,64.16,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-09-26,2022,9,66.0,,75.41,,65.37,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-10-03,2022,10,66.35,,75.88,,66.57,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-10-10,2022,10,67.51,,76.45,,67.78,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-10-17,2022,10,66.23,,76.56,125.21,70.81,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-10-24,2022,10,66.55,,77.39,125.93,72.88,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-10-31,2022,10,68.09,,78.36,125.93,74.02,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-11-07,2022,11,69.78,,79.93,126.64,75.17,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-11-14,2022,11,70.09,64.57,82.02,126.43,75.52,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-11-21,2022,11,71.67,63.41,83.69,126.79,75.87,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-11-28,2022,11,71.34,62.78,85.16,125.36,76.22,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-12-05,2022,12,73.02,62.69,87.3,124.29,76.22,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-12-12,2022,12,72.37,62.71,88.31,123.21,76.22,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-12-19,2022,12,79.83,62.8,88.59,123.21,76.22,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-12-26,2022,12,,,89.08,123.21,76.22,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2023-01-02,2023,1,88.69,,89.19,123.57,76.22,,,,,,,,,,,,
2023-01-09,2023,1,87.39,,88.5,123.93,76.22,,,,,,,,,,,,
2023-01-16,2023,1,87.13,,88.76,124.36,76.42,,,,,,,,,,,,
2023-01-23,2023,1,85.78,,88.24,124.79,,,,,,,,,,,,,
2023-01-30,2023,1,90.37,,88.32,125.36,,,,,,,,,,,,,
2023-02-06,2023,2,83.64,,88.74,125.79,,,,,,,,,,,,,
2023-02-13,2023,2,78.58,64.97,89.07,126.21,,,,,,,,,,,,,
2023-02-20,2023,2,77.82,65.73,89.46,126.21,78.74,,,,,,,,,,,,
2023-02-27,2023,2,78.53,66.23,90.62,126.0,79.82,,,,,,,,,,,,
2023-03-06,2023,3,78.7,66.56,90.48,125.79,80.7,,,,,,,,,,,,
2023-03-13,2023,3,79.97,66.86,90.95,125.79,81.58,,,,,,,,,,,,
2023-03-20,2023,3,76.71,66.92,91.16,125.93,82.46,,,,,,,,,,,,
2023-03-27,2023,3,76.38,67.03,91.61,126.07,82.9,,,,,,,,,,,,
2023-04-03,2023,4,74.92,67.27,91.47,126.14,83.34,,,,,,,,,,,,
2023-04-10,2023,4,74.43,67.33,91.64,126.5,83.78,,,,,,,,,,,,
2023-04-17,2023,4,74.88,67.24,91.53,127.21,83.78,,,,,,,,,,,,
2023-04-24,2023,4,76.11,67.15,92.43,,83.78,,,,,,,,,,,,
2023-05-01,2023,5,77.51,67.06,93.68,,84.47,,,,,,,,,,,,
2023-05-08,2023,5,80.91,67.19,,129.86,85.56,,,,,,,,,,,,
2023-05-15,2023,5,83.18,67.1,95.85,130.71,86.87,,,,,,,,,,,,
2023-05-22,2023,5,85.26,67.66,98.29,131.64,88.4,,,,,,,,,,,,
2023-05-29,2023,5,88.05,,100.53,133.43,90.71,,,,,,,,,,,,
2023-06-05,2023,6,89.52,,102.56,135.07,93.03,,,,,,,,,,,,
2023-06-12,2023,6,90.65,69.59,103.85,136.5,95.46,,,,,,,,,,,,
2023-06-19,2023,6,92.15,70.7,104.27,137.86,97.2,,,,,,,,,,,,
2023-06-26,2023,6,91.74,,105.08,,98.54,,,,,,,,,,,,
2023-07-03,2023,7,91.65,,105.98,,100.15,,,,,,,,,,,,
2023-07-10,2023,7,92.03,,105.65,,101.54,,,,,,,,,,,,
2023-07-17,2023,7,93.52,,106.03,,102.14,,,,,,,,,,,,
2023-07-24,2023,7,93.86,,107.26,,102.75,,,,,,,,,,,,
2023-07-31,2023,7,94.06,,110.31,,102.99,,,,,,,,,,,,
2023-08-07,2023,8,96.0,,113.28,,103.24,,,,,,,,,,,,
2023-08-14,2023,8,100.07,,114.61,,103.48,,,,,,,,,,,,
2023-08-21,2023,8,,,116.03,,103.24,,,,,,,,,,,,
2023-08-28,2023,8,107.06,,116.79,,102.99,,,,,,,,,,,,
2023-09-04,2023,9,107.36,,117.31,,102.75,,,,,,,,,,,,
2023-09-11,2023,9,107.12,,114.62,,102.86,,,,,,,,,,,,
2023-09-18,2023,9,104.97,,109.32,,102.77,,,,,,,,,,,,
2023-09-25,2023,9,103.69,,104.22,,102.68,,,,,,,,,,,,
2023-10-02,2023,10,99.26,,101.35,,102.19,,,,,,,,,,,,
2023-10-09,2023,10,95.39,,99.11,,,,,,,,,,,,,,
2023-10-16,2023,10,89.9,,98.22,153.49,101.2,,,,,,,,,,,,
2023-10-23,2023,10,88.82,,96.41,150.99,100.71,,,,,,,,,,,,
2023-10-30,2023,10,90.57,83.49,98.3,148.84,99.86,,,,,,,,,,,,
2023-11-06,2023,11,92.55,81.79,101.59,146.7,99.45,,,,,,,,,,,,
2023-11-13,2023,11,92.78,80.21,104.47,144.79,98.35,,,,,,,,,,,,
2023-11-20,2023,11,94.27,78.62,106.61,143.07,97.64,,,,,,,,,,,,
2023-11-27,2023,11,94.17,77.32,107.49,142.0,96.99,,,,,,,,,,,,
2023-12-04,2023,12,97.31,76.83,107.66,140.57,96.33,,,,,,,,,,,,
2023-12-11,2023,12,97.44,76.41,108.28,140.21,95.67,,,,,,,,,,,,
2023-12-18,2023,12,98.07,76.13,106.25,140.21,95.01,,,,,,,,,,,,
2023-12-25,2023,12,101.7,,104.12,140.21,94.53,,,,,,,,,,,,
2024-01-01,2024,1,101.55,,103.45,140.21,94.75,,,,,,,,,,,,
2024-01-08,2024,1,101.86,,103.11,140.36,94.97,,,,,,,,,,,,
2024-01-15,2024,1,102.57,,102.85,140.0,95.15,,,,,,,,,,,,
2024-01-22,2024,1,100.73,,102.67,140.0,95.33,,,,,,,,,,,,
2024-01-29,2024,1,99.33,,102.52,140.0,95.5,,,,,,,,,,,,
2024-02-05,2024,2,96.4,,103.62,139.86,95.68,,,,,,,,,,,,
2024-02-12,2024,2,94.45,74.27,104.42,139.43,95.68,,,,,,,,,,,,
2024-02-19,2024,2,93.47,73.74,104.24,,95.68,,,,,,,,,,,,
2024-02-26,2024,2,92.6,74.04,103.04,,95.68,,,,,,,,,,,,
2024-03-04,2024,3,92.18,74.41,101.91,137.71,95.68,,,,,,,,,,,,
2024-03-11,2024,3,95.3,74.55,101.27,136.57,95.68,,,,,,,,,,,,
