TIME,year,month,T#AT#beef_adults,T#BE#beef_adults,T#CZ#beef_adults,T#DE#beef_adults,T#DK#beef_adults,T#EE#beef_adults,T#EL#beef_adults,T#ES#beef_adults,T#FI#beef_adults,T#FR#beef_adults,T#IE#beef_adults,T#IT#beef_adults,T#LT#beef_adults,T#LU#beef_adults,T#LV#beef_adults,T#NL#beef_adults,T#PL#beef_adults,T#PT#beef_adults,T#RO#beef_adults,T#SE#beef_adults,T#SI#beef_adults,T#SK#beef_adults,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
2010-02-01,2010,2,317.38,303.46,279.66,320.58,314.47,276.26,419.82,323.55,330.87,320.5,282.04,365.51,229.59,319.62,189.57,290.49,267.57,346.51,256.66,267.95,299.93,284.12,1.55,1.31,0.88,1.12,1.2,-1.94,44349.33,36375.96,41594.72,40979.41,31000.2,49654.88
2010-02-08,2010,2,318.2,303.55,281.74,321.62,317.98,274.69,419.78,324.86,332.16,320.77,283.75,367.53,231.44,320.75,191.93,293.62,269.48,347.78,258.9,272.51,301.94,287.43,1.87,1.42,0.99,1.32,1.5,-1.43,44267.14,36205.8,41583.59,40827.74,30766.34,49159.24
2010-02-15,2010,2,319.18,303.72,284.66,322.1,320.23,274.71,419.8,325.73,333.32,320.65,284.38,368.66,233.26,320.93,196.35,298.06,271.45,348.8,259.37,277.86,303.44,288.37,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-02-22,2010,2,318.63,303.89,287.55,322.32,321.91,275.75,420.53,325.6,333.86,320.1,284.57,368.89,235.97,320.55,195.83,302.7,271.84,349.91,258.02,281.93,304.12,288.14,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-03-01,2010,3,317.98,303.66,289.34,322.26,324.68,271.95,420.51,325.47,332.78,319.32,284.63,368.17,237.59,320.61,196.67,302.53,270.37,350.7,255.37,285.61,303.97,287.82,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-03-08,2010,3,317.03,303.43,290.85,322.0,326.32,271.26,421.99,324.28,333.08,318.46,284.81,366.91,238.39,321.04,197.96,301.12,267.99,351.13,255.26,289.2,302.84,288.26,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-03-15,2010,3,316.39,303.3,292.91,321.35,328.16,273.39,421.81,323.44,331.5,317.78,285.01,365.35,238.84,319.98,202.85,301.32,265.52,351.45,255.09,293.3,300.89,288.39,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-03-22,2010,3,315.26,303.09,294.94,319.88,329.27,272.97,422.26,322.08,332.56,317.25,285.44,363.47,239.51,320.25,199.54,301.35,262.99,351.22,255.06,296.49,298.77,288.0,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-03-29,2010,3,313.67,302.97,296.62,317.79,329.03,274.52,422.02,320.56,331.52,316.91,285.96,360.42,240.1,320.08,195.18,299.46,261.44,350.95,,298.55,296.64,287.27,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-04-05,2010,4,311.6,302.82,297.29,315.48,329.89,274.52,421.12,319.74,332.43,316.53,286.5,357.74,240.45,321.23,187.79,295.85,259.7,350.43,,299.3,294.78,287.46,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-04-12,2010,4,309.76,302.92,297.95,313.27,329.68,271.33,421.31,319.36,331.93,315.92,287.14,355.75,239.66,321.51,186.69,292.32,258.48,349.76,,299.21,293.13,288.36,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-04-19,2010,4,307.54,303.45,298.24,311.39,328.02,273.79,420.07,318.7,331.89,315.05,287.76,354.43,239.49,322.25,184.34,291.89,257.26,349.41,239.12,300.26,291.96,288.08,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-04-26,2010,4,305.56,303.7,297.38,309.45,326.24,,419.26,318.65,332.17,314.08,288.65,352.05,239.49,322.75,184.32,290.84,256.18,349.26,237.09,300.87,291.27,287.85,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-05-03,2010,5,303.54,303.95,295.57,307.16,324.46,,418.92,317.88,331.51,312.73,289.65,349.42,239.18,323.13,174.13,290.86,253.39,349.3,236.1,301.88,290.22,287.75,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-05-10,2010,5,301.68,304.09,293.64,304.62,322.42,,417.75,317.32,330.26,311.27,290.53,346.64,238.83,322.65,173.15,289.04,250.23,348.11,234.79,303.03,288.94,287.39,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-05-17,2010,5,300.1,304.08,291.72,302.48,321.5,,417.03,315.6,331.82,309.8,291.61,344.91,241.26,322.01,173.12,287.44,245.68,346.51,239.24,304.52,287.8,285.63,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-05-24,2010,5,298.74,304.16,289.87,301.13,319.35,,417.44,313.55,330.43,308.65,293.13,343.4,240.37,321.99,176.02,287.57,240.47,344.96,242.75,305.26,286.48,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-05-31,2010,5,297.78,304.04,287.5,300.35,317.81,,417.26,312.39,329.07,307.52,294.91,341.16,239.6,322.24,176.19,285.34,235.84,343.4,242.99,307.08,284.78,283.99,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-06-07,2010,6,297.2,303.78,285.45,299.89,317.22,,417.07,310.38,329.51,306.76,296.8,338.96,239.51,321.88,,282.63,232.12,341.62,243.79,307.5,283.36,281.72,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-06-14,2010,6,296.99,303.64,284.17,299.52,316.64,,415.99,308.5,327.51,306.16,298.37,337.8,239.78,321.77,,280.89,229.53,340.09,244.07,306.53,281.92,280.79,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-06-21,2010,6,297.01,303.4,283.47,299.26,316.42,,414.73,307.38,328.83,304.78,299.76,337.29,240.03,321.38,,278.16,228.35,338.03,243.47,305.3,281.21,280.19,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-06-28,2010,6,296.32,303.16,282.85,299.03,314.64,,414.87,306.15,330.22,304.33,300.72,336.35,239.46,320.34,,275.99,226.51,337.19,242.22,304.07,281.12,279.61,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-07-05,2010,7,295.52,302.89,282.66,298.35,312.75,,414.72,305.73,329.58,304.17,301.17,335.21,,320.74,,272.63,225.81,336.0,239.1,302.92,280.58,278.95,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-07-12,2010,7,295.0,302.18,283.0,297.29,311.19,,413.73,305.83,330.14,303.84,300.88,334.34,,319.28,,269.56,225.78,335.09,243.82,302.71,280.42,278.44,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-07-19,2010,7,294.33,301.44,283.88,296.04,310.03,,412.8,305.55,330.0,303.9,300.12,333.18,234.42,317.63,,267.52,225.39,333.71,240.28,301.63,280.67,278.46,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-07-26,2010,7,294.37,300.51,285.02,295.29,309.28,,412.61,306.08,329.07,304.02,299.36,332.28,233.25,315.99,176.38,265.48,225.96,332.55,246.41,300.7,280.77,280.28,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-08-02,2010,8,294.68,299.58,285.9,295.55,309.16,,412.63,305.95,331.53,304.15,298.8,332.07,232.27,314.77,172.16,264.34,226.05,331.09,243.73,300.67,280.97,280.71,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-08-09,2010,8,295.46,298.71,286.84,296.72,309.1,,413.28,306.25,331.33,305.7,298.49,332.57,230.39,314.36,168.6,262.68,227.09,330.38,246.61,301.95,281.28,280.5,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-08-16,2010,8,297.35,298.0,287.77,298.33,310.26,,413.34,307.67,329.49,306.81,298.53,333.78,230.27,315.51,167.36,263.09,229.79,330.05,,303.25,281.57,279.1,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-08-23,2010,8,299.77,297.45,288.28,300.48,311.91,,412.73,309.7,328.56,307.87,298.77,334.29,229.41,315.93,164.85,262.36,232.1,330.2,249.16,304.36,282.76,278.88,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-08-30,2010,8,301.83,297.25,288.83,302.54,313.87,,412.38,311.78,327.56,309.17,298.77,336.4,230.02,317.01,167.24,261.62,234.51,330.35,243.02,305.44,284.05,278.97,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-09-06,2010,9,304.32,297.1,289.07,304.41,315.96,,413.18,313.91,327.17,310.3,298.46,338.37,231.02,318.6,171.34,262.86,237.72,330.65,245.12,306.49,,278.47,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-09-13,2010,9,306.2,297.0,289.34,306.07,317.62,,413.07,316.14,326.64,311.28,297.29,340.87,231.51,319.86,172.9,263.39,239.88,330.88,240.07,309.28,287.76,277.83,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-09-20,2010,9,307.83,296.89,289.79,307.46,318.4,254.52,413.7,319.02,325.74,312.38,295.66,342.71,231.64,320.61,175.45,264.44,241.37,331.13,243.48,310.98,289.8,277.02,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-09-27,2010,9,309.39,296.66,290.3,308.8,318.6,248.2,414.06,321.67,324.73,313.66,,343.39,232.73,322.26,171.29,264.47,242.4,331.21,242.12,311.88,291.64,277.22,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-10-04,2010,10,310.89,296.56,291.08,310.16,318.77,250.72,414.86,322.76,325.24,314.92,291.76,344.43,232.39,323.66,171.11,263.2,242.91,331.1,238.73,312.71,293.82,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-10-11,2010,10,312.17,296.36,291.95,311.26,318.63,246.84,416.26,323.16,327.17,316.17,289.77,346.86,232.21,323.57,170.46,263.89,244.51,331.06,242.36,313.57,295.51,271.69,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-10-18,2010,10,313.99,296.31,292.31,312.71,318.47,252.35,417.9,323.39,329.04,317.64,288.24,347.47,232.54,323.58,167.26,264.15,246.08,331.09,242.35,313.93,296.81,273.62,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-10-25,2010,10,316.18,296.41,293.06,315.06,317.87,251.43,418.03,324.19,330.51,319.41,287.09,348.43,234.87,323.07,166.29,263.44,247.93,331.39,242.17,313.91,297.94,273.84,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-11-01,2010,11,319.01,296.58,293.76,318.02,316.88,251.75,418.85,325.43,331.84,321.41,286.55,348.43,236.85,322.34,162.82,262.19,251.59,331.78,239.25,311.72,299.03,274.85,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-11-08,2010,11,321.71,296.77,294.59,321.27,316.96,258.19,420.93,327.46,332.74,323.58,286.22,349.77,,322.42,164.53,261.33,256.72,332.44,236.68,311.24,300.71,276.18,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-11-15,2010,11,324.58,297.16,295.86,325.17,318.15,262.21,421.68,329.06,333.37,325.59,286.06,351.29,244.45,322.52,168.38,266.07,261.89,,234.69,310.19,302.71,280.47,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-11-22,2010,11,328.18,297.66,297.38,330.1,319.73,262.21,422.79,331.68,334.4,327.3,286.08,353.77,250.98,322.54,169.95,268.18,266.81,333.95,232.18,309.31,303.9,288.72,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-11-29,2010,11,332.24,,298.77,336.22,,264.04,422.89,334.69,334.44,329.04,286.92,356.37,258.07,324.78,174.65,268.97,270.88,334.7,232.54,309.42,306.38,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-12-06,2010,12,336.11,,300.29,343.11,,264.97,423.26,337.13,332.95,330.61,289.35,359.3,265.63,326.27,177.03,271.62,275.18,335.77,231.93,310.85,309.76,292.87,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-12-13,2010,12,339.96,301.28,301.94,350.78,,270.41,424.53,338.43,333.96,332.21,292.52,362.59,271.82,327.27,179.75,273.79,279.66,336.57,234.07,311.98,313.94,294.89,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-12-20,2010,12,344.17,302.86,303.17,359.15,336.53,271.11,425.94,339.39,334.52,333.74,296.67,367.17,277.29,330.27,184.97,275.93,283.22,337.32,242.48,313.65,318.19,296.52,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-12-27,2010,12,349.18,304.45,304.55,366.7,340.52,265.59,425.62,339.58,333.63,335.06,302.23,370.92,281.39,332.69,188.48,277.0,285.82,338.31,252.11,316.24,323.24,300.61,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2011-01-03,2011,1,353.55,306.15,306.72,370.95,344.11,274.78,425.27,339.94,335.78,336.06,307.72,374.94,284.16,335.11,196.22,274.32,289.16,339.55,256.64,318.89,327.48,300.74,,,,,,,,,,,,
2011-01-10,2011,1,355.15,307.52,310.37,371.73,347.26,277.9,424.04,340.3,336.04,337.0,313.34,376.64,286.47,338.03,202.71,274.44,292.85,341.35,267.36,322.04,333.44,304.31,,,,,,,,,,,,
2011-01-17,2011,1,355.49,308.35,314.54,370.14,348.09,274.83,424.03,340.53,336.72,337.96,318.26,377.66,288.72,339.15,204.78,273.93,296.95,343.06,272.51,324.83,337.9,306.94,,,,,,,,,,,,
2011-01-24,2011,1,355.88,308.82,318.47,368.78,347.91,277.49,423.52,340.87,338.7,338.52,321.35,377.49,290.39,340.28,212.14,276.78,299.08,344.68,286.76,326.77,341.29,308.97,2.96,2.24,1.66,1.86,2.6,1.07,46028.16,37529.36,44505.85,42487.72,31187.01,50695.66
2011-01-31,2011,1,356.28,309.23,322.42,367.28,348.96,274.38,424.3,341.54,338.47,338.66,323.43,377.26,291.51,342.35,214.82,279.28,299.82,347.24,286.22,331.41,342.62,312.46,3.15,2.42,1.8,1.95,2.8,1.56,46488.96,37902.78,45239.2,42940.64,31350.64,51203.68
2011-02-07,2011,2,356.29,309.72,326.62,364.39,351.16,278.72,424.14,342.31,339.24,338.67,324.57,375.86,293.63,343.09,214.07,284.86,299.31,349.65,280.95,336.19,343.0,315.73,3.34,2.6,1.94,2.03,3.0,2.06,46949.76,38276.21,45972.55,43393.55,31514.27,51711.69
2011-02-14,2011,2,355.65,310.0,329.48,361.12,352.28,283.7,423.89,342.92,340.51,338.56,324.35,374.28,295.98,343.67,211.33,,298.74,352.05,271.38,339.99,342.02,315.99,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-02-21,2011,2,354.44,309.95,330.68,359.13,353.02,,425.79,342.92,339.76,338.54,324.18,372.45,297.65,343.37,213.28,294.13,297.87,353.84,268.57,343.95,341.75,315.43,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-02-28,2011,2,354.23,309.84,330.31,358.61,355.16,,427.79,342.44,341.21,338.41,323.74,371.02,298.69,342.59,215.27,299.95,296.99,354.94,262.04,348.42,339.81,315.07,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-03-07,2011,3,354.47,309.96,329.39,359.28,357.1,,429.49,341.82,341.86,338.32,323.18,369.55,299.7,343.09,215.1,306.15,296.06,355.86,267.07,352.38,337.9,313.55,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-03-14,2011,3,354.58,309.96,327.95,359.24,360.45,,430.2,341.04,342.54,338.43,322.99,369.2,299.86,344.1,215.31,307.45,296.23,356.15,254.22,354.93,335.93,314.95,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-03-21,2011,3,353.98,309.88,325.82,358.1,362.19,,429.04,340.11,341.95,338.46,323.17,368.38,299.76,344.42,214.01,308.51,297.65,355.59,260.65,356.46,334.91,314.5,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-03-28,2011,3,352.79,309.69,323.85,356.26,364.07,,429.44,338.81,342.76,338.24,323.61,367.74,299.96,344.15,217.61,309.28,299.29,354.88,268.0,359.12,334.11,312.46,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-04-04,2011,4,351.1,309.6,322.84,353.51,365.86,,429.23,337.59,343.96,337.66,324.46,366.68,298.59,344.3,,311.42,300.94,353.8,278.21,360.92,333.49,313.25,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-04-11,2011,4,349.24,309.78,322.17,350.65,368.0,287.38,428.86,336.94,345.8,,325.69,365.83,296.2,344.14,,312.28,302.71,352.81,284.35,362.69,332.62,315.1,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-04-18,2011,4,347.35,310.03,321.38,348.41,368.47,282.34,426.88,336.7,347.45,,327.59,365.32,293.9,343.99,219.93,312.2,304.58,351.82,295.99,363.51,331.4,316.15,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-04-25,2011,4,345.43,310.03,320.54,346.82,369.97,282.23,424.73,337.12,347.68,334.35,,363.94,290.81,344.52,217.53,313.11,306.54,350.78,287.89,363.75,329.87,314.01,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-05-02,2011,5,343.44,310.19,320.48,345.04,369.88,273.47,425.93,337.26,347.43,333.16,,362.55,287.96,345.0,223.48,313.88,308.56,349.81,291.64,364.65,328.68,311.38,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-05-09,2011,5,341.56,310.26,320.52,342.73,369.9,279.99,426.8,337.6,349.03,332.13,339.09,361.28,284.86,345.55,226.3,315.59,310.13,349.03,289.8,364.26,327.54,309.67,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-05-16,2011,5,338.94,310.15,319.87,340.03,370.04,281.34,427.31,337.51,349.32,331.16,343.79,359.54,282.63,345.36,228.24,315.63,311.24,348.62,292.59,362.26,326.24,308.52,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-05-23,2011,5,335.75,310.18,318.92,337.93,370.13,272.19,428.12,337.34,347.45,330.05,348.11,358.06,282.9,343.5,222.37,313.42,310.77,347.97,286.64,361.28,324.29,306.22,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-05-30,2011,5,333.09,310.17,318.07,336.47,370.35,262.0,427.76,337.44,346.96,328.65,351.59,356.17,282.66,342.52,224.36,313.05,309.28,347.41,281.75,359.48,321.58,306.92,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-06-06,2011,6,330.45,309.87,317.48,335.26,370.68,266.24,428.84,337.12,346.32,327.39,353.68,354.09,282.26,,227.79,311.2,307.23,346.85,270.78,356.33,319.31,305.75,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-06-13,2011,6,327.91,309.6,317.26,333.73,369.92,264.66,429.23,335.94,347.34,325.82,354.21,352.75,282.21,,232.03,308.01,304.87,346.37,280.66,354.01,317.37,309.83,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-06-20,2011,6,325.48,309.19,316.72,332.03,369.7,264.66,428.62,,345.75,324.63,353.4,351.86,282.71,334.33,224.57,304.93,302.34,345.98,,351.62,315.97,314.37,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-06-27,2011,6,322.97,308.85,316.13,330.4,368.63,264.01,427.97,,346.94,323.78,351.66,350.75,283.97,330.71,220.18,302.51,299.84,345.49,,349.64,315.71,316.67,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-07-04,2011,7,321.5,308.4,316.1,329.4,,263.62,427.32,331.82,347.58,323.75,349.72,350.45,284.85,328.64,218.8,299.3,299.07,344.62,,348.68,316.11,322.6,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-07-11,2011,7,321.43,307.89,316.13,329.61,,265.79,426.79,330.52,349.89,324.42,348.12,350.64,284.46,328.04,220.84,298.27,299.32,343.87,,345.65,317.43,325.97,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-07-18,2011,7,322.05,307.31,316.0,330.88,,269.09,426.45,328.38,350.59,325.95,347.41,351.47,286.38,327.63,216.72,296.09,300.32,342.58,,343.92,319.62,324.03,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-07-25,2011,7,324.26,307.23,315.49,332.83,359.49,269.33,425.97,326.99,350.77,327.81,347.78,353.0,287.04,329.18,215.84,294.46,301.97,340.9,,343.7,321.36,323.37,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-08-01,2011,8,326.64,307.32,315.43,334.88,357.1,264.67,426.9,326.79,351.06,330.58,348.33,354.58,287.31,330.64,212.64,296.43,304.25,339.33,,343.21,323.95,321.48,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-08-08,2011,8,329.43,307.33,315.69,337.4,356.3,266.75,426.49,326.97,353.6,333.51,349.05,356.45,288.23,332.43,214.12,298.29,305.89,337.87,259.43,343.18,325.63,319.82,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-08-15,2011,8,332.94,307.59,315.75,340.52,356.61,,426.23,327.94,353.6,336.35,349.63,359.47,289.01,335.13,219.28,299.91,307.6,336.57,257.07,342.49,326.69,321.4,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-08-22,2011,8,336.58,308.54,315.84,344.59,356.98,,425.93,329.74,353.48,338.86,349.79,362.63,288.09,337.64,217.51,301.68,308.95,335.89,265.46,341.37,327.79,322.8,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-08-29,2011,8,340.0,309.59,316.87,348.77,358.14,,426.77,333.59,353.95,341.13,349.48,365.27,289.12,340.07,220.02,302.97,311.05,335.54,259.9,342.07,328.58,313.34,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-09-05,2011,9,343.19,310.65,317.7,352.27,360.81,249.47,427.41,336.83,353.84,343.12,348.86,368.02,289.0,342.8,219.7,305.52,311.93,336.09,261.08,342.37,329.93,314.69,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-09-12,2011,9,345.6,311.85,,354.61,363.09,252.31,427.9,340.24,353.01,344.68,347.65,371.16,289.72,344.83,219.15,308.2,312.02,337.34,263.7,342.24,331.6,316.26,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-09-19,2011,9,347.96,312.91,317.6,356.52,364.66,257.77,428.06,343.43,351.36,346.48,346.55,375.05,291.15,346.73,221.76,308.43,310.81,338.67,263.34,340.06,332.73,316.8,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-09-26,2011,9,350.15,314.29,317.79,358.43,364.72,256.55,427.91,347.46,351.3,348.38,345.38,378.64,291.65,348.35,224.39,309.93,310.91,340.38,266.0,338.32,334.19,318.53,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-10-03,2011,10,352.15,315.37,317.82,360.42,363.83,265.51,427.05,351.37,351.09,350.7,344.37,381.65,292.45,349.61,220.82,312.4,311.29,341.94,268.65,338.19,335.41,319.46,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-10-10,2011,10,354.11,315.84,318.01,361.8,362.9,267.0,425.42,355.17,350.2,353.52,343.79,384.12,292.28,351.06,222.59,314.03,311.76,342.93,261.07,336.77,335.93,313.43,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-10-17,2011,10,356.03,316.37,317.38,362.82,362.16,267.66,424.49,357.22,349.91,356.97,343.89,387.72,288.21,352.16,221.07,313.52,311.71,344.11,256.32,335.02,337.02,321.71,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
